original_row_index,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
9907,2022-02-18,54.137,23.851,2.41,5.61,0.44,87.07,1.53
9907,2022-03-08,56.259,21.93,0.93,4.51,-1.56,94.39,0.95
9907,2022-03-07,54.588,23.439,-0.4,4.04,-3.22,92.21,0.56
9907,2022-03-02,55.001,25.469,-1.05,4.97,-4.89,82.01,0.0
9907,2022-02-21,55.317,22.294,2.35,5.48,-0.6,93.04,10.42
9908,2022-03-28,54.987,23.56,4.51,10.47,-1.04,86.88,0.06
9908,2022-02-25,54.99,25.152,0.69,3.17,-0.78,91.69,2.02
9908,2022-02-23,55.32,21.653,-0.49,2.43,-2.54,95.41,1.98
9908,2022-02-18,56.165,21.469,2.89,4.42,1.15,89.83,5.91
9908,2022-02-27,55.544,25.011,-2.65,2.07,-5.16,81.2,0.06
9909,2022-02-25,54.194,23.821,1.57,5.24,-0.78,86.33,1.0
9909,2022-03-17,55.338,22.093,0.86,6.91,-3.12,79.8,0.0
9909,2022-02-25,55.296,22.31,2.05,3.91,1.16,91.69,3.0
9909,2022-03-16,55.667,21.225,2.87,7.98,-0.63,87.5,0.01
9909,2022-02-07,55.251,21.385,1.67,2.96,0.57,91.65,2.01
9910,2022-03-06,54.682,23.439,-2.34,2.58,-8.45,82.55,0.07
9910,2022-02-25,55.817,23.579,1.86,4.36,0.01,88.68,1.68
9910,2022-03-16,56.003,23.648,1.25,9.21,-3.43,86.34,0.03
9910,2022-02-26,55.364,25.18,0.27,4.53,-4.33,93.0,0.28
9910,2022-02-21,55.668,21.625,2.81,5.71,-0.03,92.4,13.44
9911,2022-02-23,54.083,23.786,-0.46,3.15,-3.86,95.96,1.51
9911,2022-03-01,56.259,21.93,-0.29,4.71,-2.75,88.58,0.0
9911,2022-02-28,55.273,23.628,-1.47,3.42,-4.04,79.77,0.0
9911,2022-02-27,54.735,22.934,-2.45,2.15,-4.82,84.53,0.07
9911,2022-03-11,54.838,22.837,-3.66,2.33,-9.33,75.3,0.0
9912,2022-03-11,55.0,24.876,-5.47,1.47,-11.03,77.37,0.0
9912,2022-03-04,55.895,22.572,-0.94,1.79,-4.0,85.31,0.25
9912,2022-03-08,55.432,21.37,1.58,4.21,-0.95,92.9,0.36
9912,2022-02-23,54.329,23.648,-0.63,2.32,-3.3,96.0,1.63
9912,2022-03-06,55.123,24.029,-2.28,2.76,-8.42,83.76,0.07
9913,2022-02-16,56.198,22.356,1.12,3.64,-0.13,96.69,8.58
9913,2022-03-13,54.717,25.681,-0.42,4.57,-4.14,85.21,0.05
9913,2022-02-19,55.432,25.678,1.97,3.91,0.12,92.93,11.73
9913,2022-02-10,54.557,25.157,0.9,2.17,-0.72,95.53,1.79
9913,2022-02-14,55.271,21.409,1.38,4.42,-0.34,87.81,0.0
9914,2022-02-24,54.838,22.837,0.76,5.79,-2.35,89.8,0.05
9914,2022-02-23,56.109,22.025,-0.9,1.23,-2.71,93.66,2.48
9914,2022-01-23,55.694,22.113,-3.25,-0.86,-4.71,92.95,0.12
9914,2022-03-17,56.245,24.571,0.04,6.9,-4.18,80.09,0.0
9914,2022-03-01,54.741,24.742,-2.17,4.29,-7.41,84.44,0.0
9915,2022-03-12,55.224,21.52,0.42,3.9,-2.38,73.84,0.01
9915,2022-02-12,55.346,22.303,-1.13,2.74,-4.13,90.73,0.04
9915,2022-02-04,56.257,22.293,-2.23,0.68,-6.08,96.01,1.84
9915,2022-03-01,55.83,22.899,-0.69,5.52,-3.8,84.9,0.0
9915,2022-02-28,56.047,23.315,-0.96,4.5,-3.84,79.3,0.0
9916,2022-03-18,55.271,21.409,1.61,5.84,-1.92,83.44,0.09
9916,2022-03-28,55.834,24.953,4.37,10.89,-1.55,85.14,0.2
9916,2022-03-05,54.717,25.681,-2.69,0.82,-4.96,82.8,0.05
9916,2022-03-22,54.682,23.439,6.8,13.41,0.15,70.49,0.0
9916,2022-03-15,55.402,22.587,1.4,8.91,-2.75,84.65,0.0
9917,2022-03-22,54.773,22.951,6.5,13.16,-0.08,71.81,0.0
9917,2022-03-15,56.047,23.315,1.44,9.11,-2.74,82.24,0.0
9917,2022-03-16,55.271,21.409,2.87,7.98,-0.63,87.5,0.01
9917,2022-03-06,55.346,22.303,-2.27,2.46,-7.77,89.24,0.12
9917,2022-02-28,56.279,23.225,-0.43,5.17,-3.42,82.5,0.01
9918,2022-03-11,54.941,23.101,-3.66,2.33,-9.33,75.3,0.0
9918,2022-02-26,55.0,24.876,0.32,4.42,-4.54,93.88,0.2
9918,2022-02-27,55.511,22.439,-1.96,2.54,-3.98,83.85,0.04
9918,2022-03-25,54.741,24.742,5.28,13.1,-0.42,82.45,0.01
9918,2022-03-21,55.823,23.892,3.2,11.07,-2.69,79.58,0.01
9919,2022-02-24,55.251,21.385,2.78,5.56,0.2,89.86,0.14
9919,2022-02-20,55.005,24.829,1.06,3.19,-0.32,94.81,2.34
9919,2022-02-08,55.383,25.832,-1.21,0.12,-2.87,99.24,2.75
9919,2022-02-04,55.001,25.469,-8.2,-5.03,-11.98,98.81,1.13
9919,2022-02-15,55.364,25.18,-0.03,3.27,-2.57,95.27,0.27
9920,2022-03-02,55.792,22.462,-0.92,4.22,-4.41,88.93,0.06
9920,2022-02-17,54.329,23.895,3.73,7.12,1.03,91.28,10.22
9920,2022-03-03,54.35,24.421,-1.4,2.65,-5.16,90.19,0.19
9920,2022-02-26,55.412,22.591,0.78,5.64,-3.83,90.45,0.32
9920,2022-02-20,55.32,21.653,1.24,2.49,-0.1,95.0,2.06
9921,2022-02-23,55.544,25.011,-1.25,1.1,-2.83,90.19,1.37
9921,2022-03-02,55.119,22.444,-0.89,4.46,-4.7,85.9,0.02
9921,2022-03-20,55.119,22.444,3.03,10.24,-2.08,81.17,0.05
9921,2022-02-21,54.996,25.347,0.89,3.37,-0.87,97.19,7.77
9921,2022-02-07,55.962,21.914,-0.03,1.63,-2.93,95.61,2.81
9922,2022-03-06,56.32,23.547,-1.48,3.89,-6.28,90.21,0.09
9922,2022-03-25,55.956,24.745,5.02,13.45,-1.68,83.77,0.04
9922,2022-03-04,56.281,22.394,-1.33,1.51,-4.14,84.62,0.18
9922,2022-03-12,54.797,23.525,-1.42,4.99,-6.54,82.81,0.0
9922,2022-03-09,55.14,23.578,-1.08,2.95,-5.49,83.17,1.44
9923,2022-03-18,54.441,24.125,-0.36,5.97,-4.06,77.57,0.0
9923,2022-03-18,54.269,23.87,-0.15,6.38,-4.08,75.64,0.0
9923,2022-03-05,56.259,21.93,-2.54,1.69,-6.62,83.05,0.0
9923,2022-03-14,55.412,22.591,0.72,6.97,-2.86,85.84,0.0
9923,2022-03-21,54.992,23.156,4.65,11.71,-1.46,78.32,0.0
9924,2022-04-08,55.329,24.057,5.55,8.83,0.92,82.0,6.85
9924,2022-03-12,54.06,23.782,-1.69,4.34,-6.79,75.1,0.0
9924,2022-03-11,55.901,21.621,-2.73,2.32,-7.35,80.91,0.0
9924,2022-03-18,55.32,21.653,0.76,6.8,-3.8,81.14,0.05
9924,2022-03-09,54.094,24.145,-1.9,2.35,-6.25,77.83,1.33
9925,2022-03-18,55.918,25.334,-0.29,6.41,-4.02,79.23,0.0
9925,2022-02-04,56.165,21.469,0.1,1.94,-2.35,96.48,2.75
9925,2022-02-18,55.918,25.334,1.0,3.23,-0.6,93.97,1.32
9925,2022-03-03,55.432,25.678,-2.1,2.6,-6.44,90.94,0.19
9925,2022-04-06,54.878,25.506,0.98,5.46,-3.78,79.48,3.05
9926,2022-03-21,56.245,22.078,4.63,10.53,-0.06,74.27,0.01
9926,2022-02-16,55.931,24.995,1.28,2.19,0.35,97.88,3.51
9926,2022-03-04,56.245,22.078,-0.9,2.11,-3.94,86.36,0.19
9926,2022-03-12,54.996,25.347,-2.14,3.74,-7.26,87.76,0.0
9926,2022-02-26,55.744,21.59,1.14,5.76,-3.59,90.19,0.33
9927,2022-02-13,55.744,21.59,-0.83,3.28,-3.12,88.76,0.0
9927,2022-03-13,55.0,24.876,-0.15,5.86,-4.3,84.12,0.06
9927,2022-03-18,55.901,21.621,0.7,6.09,-3.41,83.2,0.18
9927,2022-02-28,56.248,22.263,-0.89,4.09,-3.61,82.69,0.0
9927,2022-03-13,55.823,23.892,1.14,7.47,-3.55,86.17,0.02
9928,2022-02-14,55.751,24.673,-1.0,2.67,-3.52,91.0,0.0
9928,2022-03-01,56.259,21.93,-0.29,4.71,-2.75,88.58,0.0
9928,2022-02-19,54.082,24.443,3.4,5.9,0.6,85.42,8.95
9928,2022-02-17,55.424,22.147,3.43,5.9,1.8,92.64,18.63
9928,2022-02-02,54.194,23.821,-3.71,-1.12,-5.33,96.82,1.04
9929,2022-03-05,55.07,24.041,-2.02,1.92,-5.09,79.06,0.03
9929,2022-01-31,56.089,22.489,-2.78,-1.07,-5.15,89.99,1.06
9929,2022-02-28,55.885,21.682,-0.54,3.86,-3.07,83.42,0.0
9929,2022-02-23,56.248,22.263,-1.42,0.96,-4.06,93.87,2.29
9929,2022-03-06,54.536,23.405,-2.3,2.58,-8.55,82.75,0.07
9930,2022-03-04,54.441,24.125,-0.39,2.47,-2.77,88.3,0.57
9930,2022-02-21,54.557,25.157,1.72,4.87,-0.65,95.82,8.13
9930,2022-02-26,55.34,21.48,2.05,5.25,-1.95,88.9,0.28
9930,2022-03-03,55.448,25.946,-2.46,2.05,-6.82,91.88,0.14
9930,2022-02-26,55.03,23.922,0.7,5.46,-4.33,92.48,0.27
9931,2022-03-17,55.694,22.113,0.86,6.91,-3.12,79.8,0.0
9931,2022-03-11,54.89,23.191,-3.66,2.33,-9.33,75.3,0.0
9931,2022-03-23,54.329,23.648,4.39,12.76,-1.52,79.35,0.0
9931,2022-02-17,56.178,24.294,2.8,5.68,1.12,92.33,10.68
9931,2022-03-26,56.298,22.949,3.22,6.6,-1.73,74.58,0.25
9932,2022-03-15,55.319,22.536,1.4,8.91,-2.75,84.65,0.0
9932,2022-02-28,54.652,23.427,-1.26,3.98,-4.86,72.95,0.03
9932,2022-03-08,56.003,23.648,-0.6,1.68,-2.99,88.74,3.0
9932,2022-03-12,55.402,22.587,-0.9,5.16,-5.36,83.17,0.01
9932,2022-04-02,55.918,25.334,-0.18,3.73,-2.92,71.74,0.0
9933,2022-03-06,55.276,23.586,-2.75,2.66,-8.75,87.17,0.07
9933,2022-03-29,54.851,23.156,2.16,4.89,-2.38,81.13,0.07
9933,2022-03-18,54.578,22.92,-0.07,6.62,-4.06,74.81,0.0
9933,2022-03-05,56.32,23.547,-2.82,1.3,-6.41,75.59,0.0
9933,2022-02-10,56.245,24.571,1.07,1.83,-0.53,95.34,0.43
9934,2022-03-15,55.23,24.473,1.31,8.87,-3.19,83.42,0.0
9934,2022-03-10,55.338,22.093,-3.28,1.05,-6.43,75.96,0.0
9934,2022-02-14,54.108,24.314,-1.2,4.4,-5.28,92.77,0.03
9934,2022-03-21,56.089,22.489,4.41,10.78,-0.78,75.16,0.0
9934,2022-02-16,55.412,22.591,1.39,3.94,-0.42,96.65,10.12
9935,2022-03-11,54.108,24.314,-4.7,2.58,-10.47,71.14,0.0
9935,2022-03-03,55.432,21.37,1.39,3.69,0.11,91.36,0.24
9935,2022-02-15,55.393,22.32,0.59,4.4,-2.15,95.48,0.82
9935,2022-02-28,54.863,23.544,-1.64,3.49,-4.65,79.65,0.03
9935,2022-02-26,54.652,23.427,0.76,5.49,-4.47,93.13,0.28
9936,2022-03-09,54.992,23.156,-0.28,3.5,-4.35,85.53,0.98
9936,2022-03-04,55.668,21.625,-0.19,2.83,-3.32,86.07,0.23
9936,2022-03-03,55.153,22.605,-0.11,3.52,-2.29,92.12,0.34
9936,2022-03-10,55.821,24.51,-6.47,0.14,-12.01,78.62,0.0
9936,2022-03-06,54.269,23.87,-2.34,2.58,-8.45,82.55,0.07
9937,2022-03-23,54.643,25.08,4.62,12.85,-1.51,80.95,0.0
9937,2022-03-03,56.32,23.547,0.48,4.61,-1.72,90.39,0.26
9937,2022-04-02,55.931,24.995,-0.09,4.07,-3.12,72.62,0.01
9937,2022-03-08,56.202,22.963,-0.29,2.43,-2.98,91.68,1.96
9937,2022-03-12,54.978,24.135,-1.89,4.69,-6.87,84.67,0.0
9938,2022-04-10,55.383,25.832,2.16,6.89,-1.67,86.89,0.66
9938,2022-03-08,55.346,22.303,0.12,3.27,-2.99,91.33,0.95
9938,2022-03-10,55.0,24.876,-7.31,-0.57,-11.9,81.22,0.0
9938,2022-03-08,55.919,23.373,-0.29,2.43,-2.98,91.68,1.96
9938,2022-02-28,55.317,22.294,-0.98,3.73,-3.11,76.39,0.02
9939,2022-03-16,56.213,22.872,1.33,9.38,-3.13,86.59,0.01
9939,2022-03-18,55.094,22.45,0.47,7.26,-4.02,76.71,0.0
9939,2022-04-06,55.851,23.69,1.43,5.47,-2.51,76.76,2.68
9939,2022-03-22,54.931,23.77,6.38,13.09,-0.08,73.1,0.0
9939,2022-03-04,54.978,24.135,-0.38,2.56,-2.53,87.52,0.56
9940,2022-02-18,55.423,25.791,1.12,3.45,-0.31,93.91,1.28
9940,2022-02-15,55.402,22.587,0.59,4.4,-2.15,95.48,0.82
9940,2022-02-28,54.992,23.156,-1.26,3.39,-4.29,75.97,0.06
9940,2022-02-26,55.219,21.272,2.07,5.51,-2.4,90.88,0.21
9940,2022-03-23,54.083,23.786,5.11,14.64,-1.37,76.91,0.0
9941,2022-02-25,54.023,24.195,1.17,4.97,-0.99,87.72,1.05
9941,2022-03-01,55.792,22.462,-0.75,4.81,-3.51,86.42,0.0
9941,2022-02-17,55.812,24.696,2.47,5.39,0.91,93.52,10.22
9941,2022-03-01,55.937,22.677,-0.75,4.81,-3.51,86.42,0.0
9941,2022-02-23,56.165,21.469,0.15,1.88,-1.21,92.4,2.61
9942,2022-03-11,54.649,25.718,-5.25,1.35,-10.66,73.58,0.0
9942,2022-03-05,55.483,22.423,-2.45,1.51,-5.86,74.82,0.01
9942,2022-03-08,56.098,24.839,-2.7,0.13,-5.96,80.09,3.0
9942,2022-03-08,56.134,21.787,0.61,3.9,-1.79,93.96,0.87
9942,2022-02-22,55.792,22.462,-0.21,1.97,-4.16,89.44,2.8
9943,2022-03-30,54.06,23.782,0.03,3.4,-2.26,83.5,0.92
9943,2022-02-01,55.448,25.946,-5.93,-4.09,-7.33,99.59,1.17
9943,2022-02-19,55.511,22.439,2.27,4.19,0.57,92.46,11.61
9943,2022-02-23,54.987,24.263,-1.07,1.22,-3.06,94.61,1.73
9943,2022-02-17,55.708,23.329,3.02,5.78,0.99,93.69,15.75
9944,2022-02-19,55.0,24.876,2.49,4.67,0.12,90.78,12.14
9944,2022-02-17,56.207,21.561,3.71,6.37,2.26,90.38,14.07
9944,2022-03-04,55.424,22.147,-0.19,2.83,-3.32,86.07,0.23
9944,2022-03-11,54.023,24.195,-4.7,2.58,-10.47,71.14,0.0
9944,2022-02-27,55.1,24.304,-2.43,2.43,-5.19,82.4,0.05
9945,2022-03-14,54.735,22.934,0.51,6.99,-3.35,82.39,0.0
9945,2022-03-02,55.823,23.892,-1.18,4.8,-5.46,86.26,0.0
9945,2022-02-16,54.987,23.56,2.04,3.58,0.18,95.46,5.98
9945,2022-02-17,55.364,25.18,2.7,5.63,1.22,93.79,11.86
9945,2022-02-20,55.224,21.52,1.77,3.0,0.18,93.05,2.5
9946,2022-02-02,55.929,22.441,-5.06,-1.43,-7.21,97.74,1.0
9946,2022-03-24,54.851,23.156,3.1,11.26,-1.71,88.12,0.15
9946,2022-02-27,54.851,23.156,-2.22,2.33,-4.47,84.28,0.08
9946,2022-04-07,55.774,21.359,7.37,10.73,5.06,90.09,14.34
9946,2022-03-25,56.213,22.872,4.31,12.97,-2.48,85.3,0.03
9947,2022-03-26,55.867,21.527,4.24,6.68,-0.36,76.2,0.05
9947,2022-03-16,56.202,22.963,1.33,9.38,-3.13,86.59,0.01
9947,2022-02-11,55.271,21.409,1.98,3.31,0.06,90.49,0.97
9947,2022-03-12,55.751,24.673,-1.27,5.12,-6.31,86.66,0.0
9947,2022-02-20,54.329,23.648,1.1,2.7,-0.33,94.57,1.41
9948,2022-03-05,55.327,22.083,-1.99,1.45,-4.99,75.77,0.0
9948,2022-04-04,55.885,21.682,1.35,3.79,-1.34,91.96,7.56
9948,2022-03-05,54.992,23.156,-1.84,1.48,-5.0,78.08,0.03
9948,2022-03-16,55.707,21.301,2.87,7.98,-0.63,87.5,0.01
9948,2022-03-19,55.962,22.286,1.45,6.43,-0.92,94.01,0.35
9949,2022-02-19,55.432,25.678,1.97,3.91,0.12,92.93,11.73
9949,2022-02-16,55.958,21.462,2.04,5.17,0.79,97.02,12.33
9949,2022-02-01,55.42,22.352,-3.37,-1.53,-4.85,93.76,1.33
9949,2022-03-07,54.971,23.359,0.25,4.63,-3.04,90.68,0.36
9949,2022-02-18,54.577,23.433,2.54,5.33,0.9,87.76,2.35
9950,2022-02-24,55.119,22.444,1.37,6.17,-2.15,88.97,0.07
9950,2022-02-12,54.992,23.156,-1.11,3.0,-4.84,89.85,0.23
9950,2022-03-06,55.03,23.922,-2.28,2.76,-8.42,83.76,0.07
9950,2022-03-09,54.987,24.263,-2.11,2.41,-7.25,80.88,1.36
9950,2022-03-12,55.477,25.12,-2.08,4.33,-7.57,88.54,0.0
9951,2022-02-02,54.082,24.443,-4.4,-1.91,-6.25,97.45,1.42
9951,2022-02-16,54.652,23.427,2.08,4.37,-0.23,93.13,4.38
9951,2022-02-14,54.615,25.123,-1.86,2.64,-5.4,94.12,0.04
9951,2022-02-25,54.492,24.957,0.57,3.79,-1.02,90.51,1.58
9951,2022-02-24,55.379,22.602,0.88,5.31,-3.34,91.43,0.13
9952,2022-03-20,55.251,21.385,2.66,7.16,-0.59,87.82,0.13
9952,2022-03-13,55.694,22.113,1.07,7.1,-4.12,85.81,0.0
9952,2022-03-25,55.696,22.812,4.36,12.1,-1.75,88.85,0.1
9952,2022-02-18,55.707,21.301,2.99,4.23,1.12,89.37,8.29
9952,2022-03-31,56.165,21.469,0.11,2.78,-2.26,60.37,0.17
9953,2022-03-10,55.757,24.929,-6.76,-0.07,-11.76,78.36,0.0
9953,2022-03-24,55.193,22.484,3.33,11.52,-1.22,88.57,0.18
9953,2022-03-25,55.145,23.856,4.38,12.34,-1.6,86.32,0.05
9953,2022-03-03,55.731,23.872,-0.7,3.31,-3.43,91.53,0.31
9953,2022-03-07,55.384,25.731,-0.74,3.08,-2.81,90.85,2.21
9954,2022-03-12,54.717,25.681,-2.08,3.73,-7.37,85.03,0.01
9954,2022-02-14,55.807,23.235,0.16,3.96,-2.76,86.96,0.0
9954,2022-03-10,54.811,23.629,-5.4,0.55,-9.98,78.59,0.0
9954,2022-02-26,55.402,22.587,0.78,5.64,-3.83,90.45,0.32
9954,2022-03-10,54.441,24.125,-6.6,-0.38,-10.76,80.15,0.0
9955,2022-02-10,54.961,24.956,1.16,2.72,0.27,95.96,1.35
9955,2022-03-16,56.134,21.787,1.98,9.35,-2.09,87.56,0.0
9955,2022-03-21,55.751,24.673,2.62,10.78,-2.94,84.01,0.01
9955,2022-02-24,55.123,24.029,0.31,5.37,-2.62,90.35,0.07
9955,2022-03-02,55.958,21.462,0.69,3.79,-1.15,87.76,0.06
9956,2022-03-04,55.005,24.829,-1.01,2.08,-3.65,88.84,0.59
9956,2022-03-19,55.03,23.922,1.7,9.15,-2.92,77.8,0.01
9956,2022-04-05,54.588,23.439,1.24,4.7,-3.48,85.22,5.64
9956,2022-03-09,55.823,23.892,-1.45,2.65,-6.47,82.71,1.31
9956,2022-03-06,56.298,22.949,-1.34,3.86,-5.94,90.4,0.09
9957,2022-02-10,54.931,23.77,2.12,4.11,0.87,94.32,1.35
9957,2022-03-17,54.108,24.314,-0.42,5.86,-4.35,78.36,0.0
9957,2022-03-06,56.173,23.032,-2.45,2.24,-7.61,90.93,0.21
9957,2022-04-01,55.424,22.147,-0.12,4.58,-3.35,70.19,0.0
9957,2022-03-08,54.557,25.157,-1.59,1.05,-3.96,79.89,1.0
9958,2022-03-06,55.962,21.914,-1.59,2.01,-5.68,92.82,0.23
9958,2022-02-24,55.937,22.677,0.92,4.98,-2.73,92.16,0.15
9958,2022-02-19,54.35,24.421,2.89,5.26,0.63,88.7,11.8
9958,2022-03-13,55.919,23.373,1.16,7.45,-3.6,85.01,0.01
9958,2022-02-14,55.851,23.69,-0.01,3.79,-2.71,87.43,0.0
9959,2022-03-29,56.279,23.225,-0.62,2.16,-4.73,81.53,0.45
9959,2022-03-19,54.325,24.255,1.69,8.55,-3.5,69.64,0.0
9959,2022-03-10,55.27,24.106,-6.47,0.33,-11.67,79.37,0.0
9959,2022-03-16,55.483,22.423,1.65,8.91,-2.53,87.85,0.0
9959,2022-03-22,55.707,21.301,5.89,9.95,1.8,73.07,0.02
9960,2022-03-27,55.972,22.118,0.65,4.18,-3.54,78.62,0.05
9960,2022-02-19,54.811,23.629,2.92,5.06,0.94,90.12,13.61
9960,2022-03-03,55.812,24.696,-1.2,3.15,-4.67,91.46,0.25
9960,2022-02-18,55.0,24.876,1.85,4.49,0.14,90.87,1.79
9960,2022-03-04,56.101,24.297,-0.54,1.89,-3.42,86.32,0.37
9961,2022-03-03,55.329,24.057,-0.7,3.31,-3.43,91.53,0.31
9961,2022-02-22,55.094,22.45,0.49,2.63,-2.07,87.58,2.53
9961,2022-03-06,55.792,22.462,-2.1,2.03,-6.94,92.2,0.25
9961,2022-02-17,56.213,22.872,3.01,5.63,1.07,91.67,10.26
9961,2022-02-23,56.089,22.489,-1.42,0.96,-4.06,93.87,2.29
9962,2022-02-06,56.14,21.421,1.93,3.33,0.43,96.71,15.29
9962,2022-02-22,54.325,24.255,0.38,2.99,-2.6,88.2,2.0
9962,2022-03-11,55.005,24.829,-5.47,1.47,-11.03,77.37,0.0
9962,2022-02-25,54.758,24.984,0.69,3.17,-0.78,91.69,2.02
9962,2022-02-19,55.708,23.329,1.99,3.96,0.39,93.18,13.85
9963,2022-02-16,54.492,24.957,1.16,3.45,-0.42,97.22,2.98
9963,2022-03-21,54.606,23.544,4.4,11.6,-1.18,78.51,0.0
9963,2022-03-01,55.774,21.359,0.32,3.88,-1.61,84.09,0.0
9963,2022-03-22,54.082,24.443,7.04,13.73,0.45,71.99,0.0
9963,2022-03-07,55.783,24.624,0.05,3.93,-2.54,90.36,1.16
9964,2022-03-19,54.931,23.77,1.7,9.15,-2.92,77.8,0.01
9964,2022-03-02,56.098,21.907,-0.49,3.86,-3.5,89.86,0.08
9964,2022-03-26,55.432,21.37,4.49,6.65,0.31,78.5,0.03
9964,2022-04-01,54.023,24.195,-0.26,3.06,-2.72,76.58,2.03
9964,2022-03-14,55.153,22.605,0.9,7.34,-2.92,83.47,0.0
9965,2022-03-26,54.577,23.433,4.47,9.08,-1.45,77.39,0.08
9965,2022-03-13,54.811,23.629,0.41,6.65,-4.15,85.4,0.02
9965,2022-03-25,56.134,21.787,4.48,10.37,-0.08,90.86,0.11
9965,2022-04-08,55.486,25.973,5.85,9.17,-1.03,85.9,5.33
9965,2022-04-06,55.346,22.303,2.15,4.66,-1.31,83.5,5.6
9966,2022-03-17,54.269,23.87,-0.05,6.37,-4.12,77.89,0.0
9966,2022-04-04,54.557,25.157,0.51,3.99,-3.56,86.92,0.85
9966,2022-04-16,54.108,24.314,4.05,8.1,0.66,76.64,0.15
9966,2022-04-01,55.317,22.294,-0.34,4.22,-3.53,68.45,0.0
9966,2022-03-27,56.32,23.547,-0.01,3.46,-3.0,70.65,0.23
9967,2022-04-01,54.901,23.415,-0.2,4.19,-3.49,70.16,0.0
9967,2022-03-23,54.329,23.895,4.39,12.76,-1.52,79.35,0.0
9967,2022-03-11,54.996,25.347,-5.33,1.34,-10.66,74.96,0.0
9967,2022-03-25,55.511,22.439,4.36,12.1,-1.75,88.85,0.1
9967,2022-03-10,55.1,24.304,-6.35,0.19,-10.81,79.67,0.0
9968,2022-04-02,54.962,23.407,0.16,4.84,-3.4,73.55,0.0
9968,2022-03-15,55.317,22.294,1.4,8.91,-2.75,84.65,0.0
9968,2022-03-27,54.863,23.544,0.08,4.43,-3.95,73.33,0.04
9968,2022-03-14,54.023,24.195,0.36,6.38,-4.58,79.7,0.0
9968,2022-03-26,55.929,22.441,3.15,6.7,-2.72,76.67,0.17
9969,2022-03-15,55.817,23.579,1.58,9.16,-2.81,83.12,0.0
9969,2022-03-27,55.364,25.18,-0.61,3.12,-3.19,69.15,0.11
9969,2022-04-03,54.557,25.157,-0.85,4.18,-4.52,74.79,0.0
9969,2022-03-11,54.06,23.782,-4.08,2.81,-9.89,66.5,0.0
9969,2022-04-11,55.885,21.682,3.21,6.92,-0.22,86.38,0.34
9970,2022-03-17,55.807,23.235,0.14,6.93,-4.1,77.44,0.0
9970,2022-03-14,55.837,22.531,1.09,7.42,-2.61,86.52,0.0
9970,2022-03-14,56.207,21.561,1.68,6.26,-0.73,86.92,0.0
9970,2022-03-09,54.838,22.837,-0.28,3.5,-4.35,85.53,0.98
9970,2022-03-17,54.284,24.612,-0.25,5.92,-4.19,78.69,0.0
9971,2022-04-01,54.578,22.92,-0.48,3.31,-3.36,70.41,0.02
9971,2022-03-19,54.996,25.347,1.68,8.09,-3.22,69.33,0.0
9971,2022-03-06,55.153,22.605,-1.74,2.73,-6.84,85.69,0.07
9971,2022-03-23,54.838,22.837,3.92,11.82,-1.5,79.65,0.0
9971,2022-03-15,55.897,24.907,2.09,9.05,-2.12,84.91,0.0
9972,2022-03-06,55.251,21.385,-0.14,2.13,-2.75,82.83,0.11
9972,2022-03-18,54.962,23.407,0.13,7.02,-4.08,77.07,0.0
9972,2022-03-13,55.668,21.625,1.07,7.1,-4.12,85.81,0.0
9972,2022-03-02,56.178,24.294,-1.33,4.52,-6.11,86.18,0.0
9972,2022-03-27,54.329,23.895,-0.03,4.4,-4.18,73.14,0.02
9973,2022-03-18,55.834,24.953,-0.11,6.5,-4.0,79.84,0.0
9973,2022-03-19,54.878,25.506,1.68,8.09,-3.22,69.33,0.0
9973,2022-04-15,55.001,25.469,7.1,10.59,1.91,92.38,2.99
9973,2022-04-03,55.867,21.527,0.39,3.73,-3.42,78.77,0.02
9973,2022-03-13,54.835,23.39,0.84,7.01,-3.24,86.81,0.0
9974,2022-03-23,54.835,23.39,3.92,11.82,-1.5,79.65,0.0
9974,2022-03-13,55.895,22.572,1.08,7.07,-4.04,82.11,0.01
9974,2022-03-18,55.42,22.352,0.35,6.62,-4.13,79.92,0.02
9974,2022-03-17,56.217,23.3,0.14,6.93,-4.1,77.44,0.0
9974,2022-03-14,54.961,24.772,1.11,7.47,-4.14,82.18,0.0
9975,2022-04-04,54.818,25.266,1.04,4.38,-3.08,85.75,1.22
9975,2022-04-06,56.126,21.862,1.89,4.43,-2.36,83.3,4.75
9975,2022-03-18,55.774,21.359,1.36,5.46,-2.1,85.05,0.27
9975,2022-04-01,56.003,23.648,-0.53,4.41,-3.96,67.59,0.01
9975,2022-04-12,56.109,22.025,3.94,10.38,-0.87,79.17,0.05
9976,2022-03-30,54.329,23.895,-1.03,1.96,-3.24,82.07,0.89
9976,2022-04-24,55.808,22.383,5.94,7.85,4.79,94.71,6.75
9976,2022-04-12,54.741,24.742,3.39,10.29,-2.86,78.74,0.02
9976,2022-03-30,56.14,21.421,-1.32,1.29,-2.82,68.27,0.03
9976,2022-03-30,55.781,24.77,-2.53,1.33,-5.4,74.02,0.02
9977,2022-04-05,55.774,21.359,2.13,3.55,0.42,79.31,1.93
9977,2022-03-30,55.364,25.18,-1.75,3.38,-4.81,71.14,0.0
9977,2022-03-27,56.32,23.547,-0.01,3.46,-3.0,70.65,0.23
9977,2022-03-24,54.961,24.772,2.98,9.25,-0.63,81.66,0.13
