sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
MYCO_1353,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""005C68292988CF5FC8509770EC2D828F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1353,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""005C68292988CF5FC8509770EC2D828F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1354,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E217A5EFDBD334281A1E3421D69D2F96"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1354,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E217A5EFDBD334281A1E3421D69D2F96"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1354,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E217A5EFDBD334281A1E3421D69D2F96"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1355,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1355,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1355,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1356,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0174479B1D7C616577979CD0A7792578"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1356,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0174479B1D7C616577979CD0A7792578"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1356,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0174479B1D7C616577979CD0A7792578"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1357,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1357,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1357,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1358,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1358,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1358,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1359,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""016F76F26CE2883E94C2400F090025CC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1359,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""016F76F26CE2883E94C2400F090025CC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1359,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""016F76F26CE2883E94C2400F090025CC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1360,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0A5145512CE760CF2B047DEA4961AC28"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1360,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0A5145512CE760CF2B047DEA4961AC28"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1360,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0A5145512CE760CF2B047DEA4961AC28"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1361,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1361,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1361,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1362,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1362,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1362,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1363,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0B626434C5227E6D86123736CD519C92"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1363,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0B626434C5227E6D86123736CD519C92"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1363,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0B626434C5227E6D86123736CD519C92"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1364,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1364,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1364,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1365,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""002B6541F82B49063CADC5938400220C"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1365,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""002B6541F82B49063CADC5938400220C"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1365,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""002B6541F82B49063CADC5938400220C"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1366,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,8.0,µg/kg,8.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3F32E6134EA642D26EF226C71872173D"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1366,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,8.0,µg/kg,8.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3F32E6134EA642D26EF226C71872173D"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1366,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,8.0,µg/kg,8.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3F32E6134EA642D26EF226C71872173D"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1367,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E6694BA40EEDE400A9C326D266DD5A03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1367,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E6694BA40EEDE400A9C326D266DD5A03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1367,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E6694BA40EEDE400A9C326D266DD5A03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1368,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""677EB99D1E5143928694CD6F04F49143"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1368,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""677EB99D1E5143928694CD6F04F49143"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1368,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""677EB99D1E5143928694CD6F04F49143"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1369,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,29.0,µg/kg,29.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1369,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,29.0,µg/kg,29.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1369,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,29.0,µg/kg,29.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1370,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,13.0,µg/kg,13.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""A71A8667CF33EE6F1024B4D86E4904B4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1370,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,13.0,µg/kg,13.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""A71A8667CF33EE6F1024B4D86E4904B4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1370,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-02,2021.0,T-2 / HT-2 Toxins,13.0,µg/kg,13.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""A71A8667CF33EE6F1024B4D86E4904B4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
